	000001.sz	000002.sz	000009.sz	000024.sz	000039.sz	000069.sz	000400.sz	000401.sz	000402.sz	000425.sz	000536.sz	000562.sz	000581.sz	000598.sz	000623.sz	000629.sz	000630.sz	000656.sz	000686.sz	000728.sz
1179	9.94	9.99	10.54	28.7	11.31	6.06	29.25	7.25	5.13	7.8	25	9.24	20.79	5.65	16.59	2.31	10.88	12.26	18	8.71
1180	9.92	9.93	10.64	28.2	11.24	6.1	29.9	7.33	5.13	7.96	25.35	9.25	21.27	5.66	16.58	2.32	11.1	12.55	18.12	8.75
1181	9.93	9.98	10.61	28.2	11.21	6.26	29.14	7.45	5.18	7.85	26.43	9.17	21.28	5.67	16.41	2.27	11.02	12.55	17.85	8.67
1182	9.89	9.79	10.42	28.2	11.06	6.07	28.68	7.41	5.14	7.79	26.35	9.09	21.82	5.64	16.39	2.28	11.19	12.55	17.66	8.62
1183	9.85	9.75	10.36	28.2	11.05	6.1	28.09	7.51	5.13	7.82	27.2	9.16	21.97	5.62	16.52	2.32	11.56	12.55	17.86	8.64
1184	10.33	10.13	10.58	28.2	11.39	6.3	30.12	7.88	5.29	8.13	27.48	9.5	22.63	5.75	17.19	2.32	12.24	12.55	18.47	8.93
1185	10.5	10.16	10.62	28.2	11.31	6.29	30.28	8.17	5.29	8.24	27.51	9.58	22.68	5.73	17.16	2.37	12	12.72	18.44	8.95
1186	10.43	10.09	10.59	28.2	11.59	6.29	29.82	8.02	5.27	8.14	28.44	9.49	22.35	5.63	17	2.35	11.82	12.66	18.27	8.93
1187	10.2	9.91	10.29	28.2	11.21	6.11	29.91	7.84	5.22	8	28.85	9.31	21.67	5.55	16.61	2.49	11.74	12.09	17.86	8.85
1188	10.58	9.89	10.13	28.2	11.05	6.11	29.44	7.69	5.19	7.94	28.6	9.39	21.2	5.5	16.64	2.42	11.68	11.86	18.05	8.91
1189	10.79	9.96	10.23	28.2	11.17	6.23	30.37	7.81	5.23	8	29.98	9.18	21.87	5.51	16.4	2.43	11.78	11.73	17.45	8.77
1190	11	9.76	10.06	28.2	11.07	6.19	29.78	7.69	5.17	7.88	29.6	9.14	21.28	5.44	16.2	2.38	11.44	11.56	17.32	8.69
1191	10.91	9.6	10.23	28.2	10.95	6.02	30.05	7.66	5.18	7.88	30.78	9.18	20.78	5.5	16.27	2.39	11.51	11.41	17.48	8.76
1192	10.95	9.58	10.11	28.2	10.88	5.92	33.06	7.56	5.17	7.85	30.6	9.09	21.13	5.4	16.12	2.35	11.43	11.5	17.32	8.7
1193	10.62	9.56	10.08	28.2	10.54	5.77	34.07	7.49	5.12	7.75	29.9	8.9	20.49	5.3	15.86	2.36	11.31	11.43	17.1	8.62
1194	10.9	9.72	10.22	28.2	11	5.97	34.48	7.72	5.21	7.9	29.42	9.34	20.73	5.41	16.58	2.39	11.56	11.97	18.05	9
1195	10.88	9.63	10.39	28.2	11.3	6.01	34.68	7.69	5.25	7.97	29.79	9.3	21.43	5.37	16.74	2.42	11.65	12.05	18.17	9.03
1196	10.63	9.45	10.14	28.2	11.94	5.84	33.28	7.58	5.2	7.96	29.45	9.14	21.04	5.23	16.96	2.45	11.98	11.83	17.9	8.98
1197	10.64	9.48	10.12	28.2	12.15	5.79	33.62	7.55	5.22	7.91	28.8	9.21	21.73	5.21	16.94	2.4	11.63	12.07	17.92	9.04
1198	10.61	9.46	9.92	28.2	12.48	5.77	31.25	7.54	5.37	8.09	28.99	9.3	22.12	5	17.03	2.39	11.36	11.75	17.51	9.13
1199	10.75	9.29	9.66	28.2	11.97	5.72	32.37	7.7	5.3	8.46	29.8	9.35	22.84	5.05	17.11	2.43	11.58	11.65	17.65	9.21
1200	11.2	9.71	10.52	28.2	12.3	5.95	34.11	7.78	5.4	8.38	29.74	9.37	22.9	5.17	17.25	2.44	11.72	12.02	16.04	9.19
1201	11.08	9.63	10.32	28.2	12.08	5.93	34.26	7.82	5.39	8.3	29.97	9.52	22.45	5.07	16.91	2.47	11.84	11.76	15.91	9.13
1202	11.03	9.66	10.23	28.2	12.52	5.99	33.45	7.77	5.46	8.17	30.09	9.31	23.1	5.07	16.86	2.43	11.56	11.61	15.73	9
1203	11.03	9.55	10.3	28.2	13.06	5.85	33.82	7.72	5.64	8.19	29.82	9.34	22.84	5.27	17.02	2.42	11.57	11.54	15.81	9.06
1204	12.13	9.94	10.44	28.2	13.82	6.07	32.99	7.91	5.79	8.39	28.75	9.8	23.03	5.37	17.71	2.47	11.95	11.9	16.37	9.36
1205	12.44	10.08	10.5	28.2	13.8	6.21	32.9	8.06	5.85	8.83	28.07	10.47	24.39	5.38	18.1	2.55	12.34	11.97	16.58	9.61
1206	12.69	10.23	10.67	28.2	13.58	6.27	32.11	8.39	5.81	9.32	28.07	10.34	24.42	5.39	17.94	2.65	12.39	11.9	16.79	9.68
1207	13.47	10.22	10.39	28.2	13.46	6.33	32.16	8.24	5.79	9.06	28.37	10.19	24.41	5.31	18.46	2.62	12.21	12.4	16.89	10.01
1208	13.21	10.14	10.28	28.2	14.81	6.27	32.4	8.1	5.71	8.76	28.88	9.83	24.34	5.32	18.1	2.56	12.04	12.15	16.59	10.06
1209	13.2	9.92	10.24	28.2	14.61	6.17	32.52	7.99	5.66	8.69	28.48	9.77	24.2	5.27	17.72	2.54	11.87	12.15	16.4	9.85
1210	12.79	9.6	10.08	25.38	14.13	5.98	32.14	7.84	5.51	8.51	28.25	9.65	23.74	5.21	17.34	2.46	11.54	11.66	16.1	9.74
1211	12.79	9.63	10.16	25.76	14.17	6.07	32.14	7.87	5.53	8.55	28.7	9.74	23.63	5.23	17.5	2.47	11.65	11.67	16.16	9.68
1212	12.79	9.63	10.16	25.76	14.17	6.07	32.14	7.87	5.53	8.55	28.7	9.74	23.63	5.23	17.5	2.47	11.65	11.67	16.16	9.68
1213	12.88	9.69	10.31	25.58	14.35	6.08	32.14	7.96	5.61	8.7	28.4	9.82	24.17	5.29	17.7	2.49	11.82	11.7	16.42	9.77
1214	12.27	9.4	10.33	24.81	14.19	5.89	32.14	7.82	5.55	8.43	30.25	9.61	24.89	5.25	17.38	2.44	11.54	11.78	15.94	9.59
1215	12.03	9.19	10.38	24.5	13.82	5.92	32.14	7.73	5.49	8.27	29.88	9.43	24.81	5.09	17.2	2.44	11.57	11.56	15.79	9.56
1216	11.66	9.01	10.01	23.89	12.88	5.79	32.14	7.63	5.38	8.13	29.7	9.12	23.76	4.99	16.88	2.38	11.5	11.35	15.36	9.41
1217	11.9	9.06	10.1	23.61	12.95	5.74	32.14	7.64	5.35	8.2	30.83	9.22	23.02	4.99	17.28	2.38	11.67	11.2	15.53	9.54
1218	11.88	9.13	10.3	24	13.17	5.8	32.23	7.67	5.38	8.28	32.18	8.3	23.59	5.01	17.17	2.38	11.59	11.18	15.45	9.41
1219	11.88	9.13	10.3	24	13.17	5.8	32.23	7.67	5.38	8.28	32.18	8.3	23.59	5.01	17.17	2.38	11.59	11.18	15.45	9.41
1220	11.88	9.13	10.3	24	13.17	5.8	32.23	7.67	5.38	8.28	32.18	8.3	23.59	5.01	17.17	2.38	11.59	11.18	15.45	9.41
1221	11.88	9.13	10.3	24	13.17	5.8	32.23	7.67	5.38	8.28	32.18	8.3	23.59	5.01	17.17	2.38	11.59	11.18	15.45	9.41
1222	11.88	9.13	10.3	24	13.17	5.8	32.23	7.67	5.38	8.28	32.18	8.3	23.59	5.01	17.17	2.38	11.59	11.18	15.45	9.41
1223	11.88	9.13	10.3	24	13.17	5.8	32.23	7.67	5.38	8.28	32.18	8.3	23.59	5.01	17.17	2.38	11.59	11.18	15.45	9.41
1224	12.21	9.55	10.49	25.58	13.49	6.06	31.66	7.8	5.59	8.39	32	8.4	24.99	5.19	17.45	2.39	11.66	11.44	15.71	9.52
1225	12.55	9.39	10.79	25	13.61	6.04	34	7.79	5.53	8.42	31.98	8.46	24.86	5.31	17.5	2.39	11.6	11.35	15.87	9.55
1226	12.28	9.41	10.67	25.15	13.84	6.28	34.72	7.76	5.45	8.18	31.88	8.24	24.84	5.18	16.92	2.42	11.78	11.5	15.54	9.3
1227	12.69	9.44	10.71	25	13.77	6.33	36.19	8.07	5.52	8.34	31.01	8.41	26.63	5.21	17.68	2.44	11.86	11.45	15.89	9.44
1228	12.49	9.2	10.78	24.17	13.73	6.12	36.07	8.3	5.51	8.46	30.25	8.38	26.91	5.31	17.7	2.41	11.69	11.21	15.88	9.43
1229	12.21	9.19	10.67	24.23	14.11	6.2	36	8.44	5.49	8.61	30.83	8.3	26.34	5.23	17.92	2.44	11.74	11.27	15.95	9.47
1230	12.01	9.07	10.3	23.49	13.37	6.09	34.58	9.07	5.32	8.34	28.99	8.05	25.4	5.18	17.24	2.36	11.23	10.85	15.47	9.19
1231	12	9.07	10.31	23.07	13.2	5.99	34.78	8.89	5.3	8.33	28.27	8.13	25.43	5.7	17.69	2.38	11.25	10.85	15.64	9.24
1232	12.2	9.17	10.47	23.24	13.23	6.09	35.97	9.15	5.31	8.32	30	8.34	25.56	5.87	17.78	2.36	11.23	10.87	15.93	9.36
1233	12.33	9.18	10.69	23.58	13.42	6.09	36.58	9.28	5.35	8.37	29.1	8.41	27.16	6.3	18.31	2.39	11.24	11.09	16.07	9.44
1234	12.05	9.08	10.88	23.33	13.19	6.11	35.94	8.93	5.31	8.35	28.95	8.32	26.84	6.35	17.99	2.41	11.08	10.84	15.79	9.33
1235	12.58	9.07	10.54	24.24	12.76	6.12	34.3	8.93	5.27	8.13	28.48	8.29	27.15	6.38	17.78	2.43	11.07	10.64	15.88	9.28
1236	13	8.96	10.4	24.17	12.77	6.28	33.89	8.5	5.27	7.99	28	8.13	26.75	6.1	17.6	2.37	10.91	10.38	15.61	9.14
1237	13.43	8.9	10.07	24.21	12.3	6.1	33.78	8.38	5.2	7.85	28.1	8.14	26.28	6.29	17.25	2.33	10.75	10.23	15.61	9.02
1238	13.13	8.73	10.21	23.4	12.19	5.84	32.99	8.48	5.15	8.01	28.3	8.15	25.63	6.27	17.21	2.29	10.77	10.25	15.61	8.99
1239	14.12	8.85	9.68	23.49	11.93	5.77	31.55	8.54	5.15	7.81	28	8.24	24.92	5.95	17.32	2.24	10.62	9.39	15.74	8.99
1240	14.4	9.08	9.81	23.69	12.39	5.81	33.68	8.67	5.19	7.91	28	8.22	26.24	5.99	17.7	2.29	10.75	9.47	15.83	9.17
1241	13.9	9.21	9.86	24.6	12.68	5.9	32.66	8.71	5.21	7.88	28.05	8.22	25.58	6.01	17.26	2.27	10.63	10.03	15.8	9.27
1242	13.87	9.39	9.76	25.17	12.48	5.97	32.64	8.6	5.23	7.9	28	8.22	25.59	5.91	17.14	2.29	10.74	10	15.9	9.33
1243	13.56	9.2	9.76	24.8	12.69	5.93	32.4	8.5	5.2	7.94	27.5	8.22	26.65	6.42	16.85	2.28	10.75	9.87	15.68	9.17
1244	13.66	9.2	9.78	24.84	12.86	5.93	32.36	8.44	5.22	7.92	27.5	8.22	27.05	6.47	16.82	2.27	10.66	9.65	15.52	9.13
1245	13.15	9.02	9.64	23.97	12.5	5.85	32.24	8.32	5.14	7.96	27.5	8.22	26.45	6.25	16.81	2.29	10.6	9.55	15.21	9.03
1246	13.27	8.97	9.21	23.88	12.34	5.85	32.42	8.15	5.16	8	27.5	8.22	26.48	6.25	16.64	2.27	10.48	9.57	14.94	9.05
1247	13.33	8.87	8.96	23.4	12.2	5.67	31.15	8.18	5.09	7.87	27.5	8.22	26.59	6.17	16.08	2.23	10.33	9.36	14.48	8.85
1248	13.4	8.71	9.06	22.47	12.33	5.52	31.29	8.3	5.01	7.73	27.5	8.22	26.02	6.12	16.17	2.23	10.34	9.06	14.51	8.86
1249	14.05	8.81	9.09	22.5	12.55	5.57	31.34	8.47	5.03	7.76	27.5	8.22	25.89	6.13	16.37	2.24	10.48	9.13	14.73	8.91
1250	13.33	8.76	8.8	22.35	12.24	5.51	30.38	8.29	4.97	7.57	27.5	8.22	25.86	5.84	15.81	2.21	10.27	9.01	14.22	8.69
1251	13.14	8.69	9	22.01	12.51	5.56	30.29	8.32	4.94	7.59	27.5	8.22	25.88	5.94	15.93	2.21	10.27	8.94	14.31	8.71
1252	13.36	8.91	9.22	22.4	12.88	5.61	31.42	8.61	5.06	7.73	27.5	8.22	26.1	6.12	16.58	2.26	10.44	9.31	15.03	9.12
1253	14.09	9.2	9.41	23.27	14	5.78	31.94	8.83	5.16	7.9	27.5	8.22	27.15	6.23	17.45	2.29	10.69	9.51	15.7	9.55
1254	13.82	9.08	9.31	23.31	13.88	5.8	31.69	8.83	5.17	7.87	27.5	8.22	27.65	6.29	17.57	2.35	10.56	9.44	15.43	9.45
1255	13.99	9.1	9.35	23.13	14.21	5.76	31.96	8.83	5.19	7.91	27.5	8.22	27.55	6.3	17.69	2.33	10.65	9.36	15.5	9.48
1256	13.94	8.83	9.22	22.2	14.13	5.57	31.35	8.93	5.16	7.88	27.5	8.22	27.05	6.19	17.4	2.3	10.54	9.18	15.63	9.54
1257	13.67	8.7	9.61	21.82	14.07	5.4	31.49	8.75	5.15	7.84	27.5	8.22	27.3	6.23	17.35	2.3	10.48	9.17	15.6	9.52
1258	13.5	8.61	9.61	21.96	14.01	5.4	30.94	8.83	5.26	7.84	27.5	8.22	27.74	6.13	17.35	2.29	10.39	9.13	15.39	9.4
1259	13.47	8.54	9.6	21.74	13.76	5.36	28.88	8.79	5.24	7.84	25.11	8.22	27.1	6	17.44	2.28	10.39	9.05	15.45	9.51
1260	13.57	8.56	9.67	21.64	13.91	5.39	29.64	8.88	5.24	7.87	25.35	8.22	26.96	6.09	17.98	2.29	10.46	9.08	16.1	9.82
1261	13.62	8.69	9.66	22.08	14.12	5.47	30.33	9.33	5.27	8.04	25.18	8.22	27.51	6.04	17.97	2.33	10.82	9.25	15.99	9.73
1262	13.6	8.76	9.79	21.93	14.39	5.45	30.8	9.48	5.25	7.98	25.1	8.22	27.6	6.08	17.88	2.32	10.71	9.13	15.97	9.7
1263	13.75	8.56	9.37	21.03	14.87	5.34	30.01	9.82	5.11	7.7	24.3	8.22	26.41	5.72	18.37	2.25	10.51	8.65	16.4	10.67
1264	13.54	8.65	9.42	21.5	14.93	5.41	30.53	10.24	5.15	7.85	24.88	8.22	27.02	5.86	18.24	2.28	10.69	8.78	16.33	10.48
1265	13.6	8.74	9.46	21.66	15.29	5.47	31.42	10.11	5.27	8.11	25.65	8.22	28	6.07	18.38	2.32	10.77	8.93	16.38	10.38
1266	13.43	8.74	9.54	21.92	14.99	5.48	31.74	9.99	5.23	8.09	25.78	8.22	27.64	6.08	18.74	2.31	10.79	8.97	16.42	10.44
1267	13.29	8.67	9.64	21.51	15.03	5.49	31.53	9.84	5.19	8.07	25.5	8.22	28.55	6.09	18.36	2.31	10.77	8.87	16	10.22
1268	13.19	8.62	9.63	21.3	15.06	5.45	31.08	9.79	5.18	8.09	25.79	8.22	29.7	6.19	18.35	2.32	10.69	8.87	16	10.27
1269	13.29	8.67	9.49	21.66	14.62	5.49	30.07	10.11	5.19	7.97	25.95	8.22	30.35	6.07	18.4	2.31	10.74	8.9	16.07	10.31
1270	12.84	8.54	9.15	21.57	14.31	5.41	30.21	9.25	5.12	7.88	26.2	8.22	31.12	6.06	17.74	2.27	10.56	8.77	15.7	9.97
1271	12.72	8.53	9.15	21.55	14.13	5.42	30.29	9.07	5.1	7.86	26.7	8.22	30.65	5.99	17.6	2.26	10.49	8.71	15.71	9.95
1272	12.55	8.54	9.11	21.83	14.28	5.44	30.41	9.15	5.17	7.85	26.55	8.22	29.96	5.96	17.65	2.25	10.53	8.78	15.8	10.01
1273	12.75	8.43	9.18	21.46	14.2	5.42	30.54	8.74	5.11	7.72	25.85	8.22	29.33	5.9	17.14	2.23	10.3	8.71	15.56	9.79
1274	12.72	8.27	9.1	21	13.91	5.4	30.45	8.82	5.09	7.69	24.96	8.22	28.94	5.82	17.18	2.21	10.3	8.74	15.56	9.77
1275	12.76	8.26	9.28	21.05	14.03	5.32	30.78	8.93	5.09	7.81	24.98	8.22	30.28	5.88	17.38	2.21	10.29	8.57	15.82	9.92
1276	12.5	8.14	9.27	20.54	14.05	5.28	30.16	8.8	5.06	7.73	24.68	8.22	29.43	5.87	17.25	2.19	10.19	8.4	15.64	9.94
1277	11.91	7.85	9.03	20.04	13.8	5.17	29.75	8.51	5.01	7.57	23.85	8.22	28.2	5.74	17.02	2.13	9.96	8.13	15.27	10.02
1278	11.95	7.79	9.05	20.05	13.82	5.1	29.85	8.65	4.99	7.56	24.38	8.22	28.85	5.76	17.25	2.14	9.96	8.01	15.1	9.77
1279	11.7	7.83	9.02	20.17	13.82	5.12	30.05	8.44	5.03	7.58	25.05	8.22	29.23	5.78	17.3	2.13	9.96	8.04	15.13	9.73
1280	11.72	7.91	9.12	20.3	14.77	5.23	30.05	8.56	5.04	7.63	25.45	8.22	29.4	5.81	17.46	2.13	10.03	8.05	15.35	9.97
1281	11.45	7.8	9.1	19.95	14.95	5.11	29.75	8.35	4.98	7.4	25.85	8.22	29.76	5.6	16.94	2.08	9.92	7.82	15.02	9.76
1282	11.75	8.03	9.21	20.37	15.11	5.22	30.82	8.44	5.09	7.53	26.1	8.22	30.97	5.66	17.43	2.12	10.03	8.03	15.38	9.99
1283	11.74	7.86	9.21	20.2	15.22	5.16	30.4	8.49	5.17	7.55	25.88	8.22	31	5.67	17.47	2.13	9.95	7.92	15.44	10.03
1284	12.25	8.03	9.45	20.78	14.86	5.3	31.09	8.48	5.23	7.61	26.99	8.22	30.8	5.76	17.76	2.14	10.02	8.08	15.82	10.2
