,Comcd,Enddt,QVal,,Year10,Year11,Year12,Year13
11845,c600149,2004,1.373186,,0,0,0,0
11846,c600149,2005,1.170496,,0,0,0,0
11847,c600149,2006,1.225761,,0,0,0,0
11848,c600149,2006,1.225761,,0,0,0,0
11849,c600149,2007,3.301796,,0,0,0,0
11850,c600149,2008,1.639099,,0,0,0,0
11851,c600149,2009,3.16657,,0,0,0,0
11852,c600149,2010,5.591003,,1,0,0,0
11853,c600149,2011,4.253802,,0,1,0,0
11854,c600149,2012,8.75975,,0,0,1,0
11855,c600149,2013,6.008325,,0,0,0,1
11856,c600150,2003,1.106797,,0,0,0,0
11857,c600150,2004,1.150585,,0,0,0,0
11858,c600150,2005,1.166347,,0,0,0,0
11859,c600150,2006,1.728353,,0,0,0,0
11860,c600150,2007,1.995302,,0,0,0,0
11861,c600150,2008,1.047413,,0,0,0,0
11862,c600150,2009,1.30877,,0,0,0,0
11863,c600150,2010,1.502585,,1,0,0,0
11864,c600150,2011,1.143507,,0,1,0,0
11865,c600150,2012,1.260635,,0,0,1,0
11866,c600150,2013,1.262955,,0,0,0,1
11867,c600151,2003,0.969329,,0,0,0,0
11868,c600151,2004,0.874003,,0,0,0,0
11869,c600151,2005,0.98896,,0,0,0,0
11870,c600151,2006,1.69289,,0,0,0,0
11871,c600151,2007,2.239935,,0,0,0,0
11872,c600151,2008,1.26595,,0,0,0,0
11873,c600151,2009,2.144069,,0,0,0,0
11874,c600151,2010,2.120509,,1,0,0,0
11875,c600151,2011,1.359675,,0,1,0,0
11876,c600151,2012,1.125907,,0,0,1,0
11877,c600151,2013,1.859229,,0,0,0,1
11878,c600152,2003,1.051629,,0,0,0,0
11879,c600152,2004,0.978076,,0,0,0,0
11880,c600152,2005,0.908354,,0,0,0,0
11881,c600152,2006,0.944928,,0,0,0,0
11882,c600152,2007,1.470352,,0,0,0,0
11883,c600152,2008,0.865449,,0,0,0,0
11884,c600152,2009,1.253861,,0,0,0,0
11885,c600152,2010,1.218248,,1,0,0,0
11886,c600152,2011,1.144187,,0,1,0,0
11887,c600152,2012,1.002268,,0,0,1,0
11888,c600152,2013,1.164222,,0,0,0,1
11889,c600153,2003,0.991862,,0,0,0,0
11890,c600153,2004,1.005651,,0,0,0,0
11891,c600153,2005,0.93824,,0,0,0,0
11892,c600153,2006,1.063846,,0,0,0,0
11893,c600153,2007,1.296574,,0,0,0,0
11894,c600153,2008,1.044476,,0,0,0,0
11895,c600153,2009,1.314009,,0,0,0,0
11896,c600153,2010,1.100338,,1,0,0,0
11897,c600153,2011,1.009593,,0,1,0,0
11898,c600153,2012,0.973969,,0,0,1,0
11899,c600153,2013,0.910458,,0,0,0,1
11900,c600155,2003,1.043635,,0,0,0,0
11901,c600155,2004,0.97083,,0,0,0,0
11902,c600155,2005,0.918818,,0,0,0,0
11910,c600155,2013,1.506076,,0,0,0,1
11911,c600156,2003,1.135128,,0,0,0,0
11912,c600156,2004,0.993987,,0,0,0,0
11913,c600156,2005,0.997926,,0,0,0,0
11914,c600156,2006,1.220539,,0,0,0,0
11915,c600156,2007,2.542782,,0,0,0,0
11916,c600156,2008,1.218486,,0,0,0,0
11917,c600156,2009,2.881211,,0,0,0,0
11918,c600156,2010,2.761137,,1,0,0,0
11919,c600156,2011,1.79396,,0,1,0,0
11920,c600156,2012,1.810783,,0,0,1,0
11921,c600156,2013,1.747723,,0,0,0,1
11922,c600157,2003,1.209941,,0,0,0,0
11923,c600157,2004,1.144267,,0,0,0,0
11924,c600157,2005,1.08435,,0,0,0,0
11925,c600157,2006,1.247257,,0,0,0,0
11926,c600157,2007,2.238108,,0,0,0,0
11927,c600157,2008,1.163433,,0,0,0,0
11928,c600157,2009,1.941881,,0,0,0,0
11929,c600157,2010,2.191205,,1,0,0,0
11930,c600157,2011,1.141808,,0,1,0,0
11931,c600157,2012,0.772486,,0,0,1,0
11932,c600157,2013,0.849452,,0,0,0,1
11933,c600158,2003,0.918799,,0,0,0,0
11934,c600158,2004,0.932986,,0,0,0,0
11935,c600158,2005,0.885641,,0,0,0,0
11936,c600158,2006,1.142581,,0,0,0,0
11937,c600158,2007,3.931411,,0,0,0,0
11938,c600158,2008,1.493069,,0,0,0,0
11939,c600158,2009,2.053565,,0,0,0,0
11940,c600158,2010,1.780756,,1,0,0,0
11941,c600158,2011,1.482921,,0,1,0,0
11942,c600158,2012,1.441757,,0,0,1,0
11943,c600158,2013,1.744403,,0,0,0,1
11944,c600159,2003,1.144553,,0,0,0,0
11945,c600159,2004,1.814223,,0,0,0,0
11946,c600159,2005,0.881748,,0,0,0,0
11947,c600159,2006,1.05815,,0,0,0,0
11948,c600159,2007,1.322599,,0,0,0,0
11949,c600159,2008,0.910716,,0,0,0,0
11950,c600159,2009,2.679098,,0,0,0,0
11951,c600159,2010,1.766052,,1,0,0,0
11952,c600159,2011,1.100874,,0,1,0,0
11953,c600159,2012,1.102624,,0,0,1,0
11954,c600159,2013,0.994587,,0,0,0,1
11955,c600160,2003,1.0974,,0,0,0,0
11956,c600160,2004,1.049258,,0,0,0,0
11957,c600160,2005,1.072087,,0,0,0,0
11958,c600160,2006,1.079363,,0,0,0,0
11959,c600160,2007,1.585804,,0,0,0,0
11960,c600160,2008,0.981584,,0,0,0,0
11961,c600160,2009,1.753489,,0,0,0,0
11962,c600160,2010,3.301991,,1,0,0,0
11963,c600160,2011,2.504331,,0,1,0,0
11964,c600160,2012,2.059881,,0,0,1,0
11965,c600160,2013,1.166295,,0,0,0,1
11966,c600161,2003,1.671183,,0,0,0,0
11967,c600161,2004,1.779933,,0,0,0,0
11968,c600161,2005,1.418115,,0,0,0,0
11969,c600161,2006,3.389342,,0,0,0,0
11970,c600161,2007,6.823944,,0,0,0,0
11971,c600161,2008,3.494818,,0,0,0,0
11972,c600161,2009,6.361541,,0,0,0,0
11973,c600161,2010,5.048566,,1,0,0,0
11974,c600161,2011,2.938119,,0,1,0,0
11975,c600161,2012,1.702398,,0,0,1,0
11976,c600161,2013,2.40131,,0,0,0,1
11977,c600162,2003,1.169001,,0,0,0,0
11978,c600162,2004,1.129773,,0,0,0,0
11979,c600162,2005,0.997532,,0,0,0,0
11980,c600162,2006,1.311929,,0,0,0,0
11981,c600162,2006,1.311929,,0,0,0,0
11982,c600162,2007,3.588094,,0,0,0,0
11983,c600162,2007,3.588094,,0,0,0,0
11984,c600162,2008,0.859406,,0,0,0,0
11985,c600162,2008,0.859406,,0,0,0,0
11986,c600162,2008,0.859406,,0,0,0,0
11987,c600162,2009,1.16314,,0,0,0,0
11988,c600162,2009,1.16314,,0,0,0,0
11989,c600162,2010,0.96569,,1,0,0,0
11990,c600162,2010,0.96569,,1,0,0,0
11991,c600162,2011,1.049574,,0,1,0,0
11992,c600162,2011,1.049574,,0,1,0,0
11993,c600162,2012,0.916338,,0,0,1,0
11994,c600162,2012,0.916338,,0,0,1,0
11995,c600162,2013,1.091152,,0,0,0,1
11996,c600162,2013,1.091152,,0,0,0,1
11997,c600163,2003,1.001982,,0,0,0,0
11998,c600163,2004,0.961596,,0,0,0,0
11999,c600163,2005,0.926225,,0,0,0,0
12000,c600163,2006,0.932155,,0,0,0,0
12001,c600163,2007,1.042763,,0,0,0,0
12002,c600163,2008,0.958383,,0,0,0,0
12003,c600163,2009,1.401832,,0,0,0,0
12004,c600163,2010,1.328081,,1,0,0,0
12005,c600163,2011,1.606752,,0,1,0,0
12006,c600163,2012,1.351441,,0,0,1,0
12007,c600163,2013,1.737045,,0,0,0,1
12008,c600165,2003,1.209141,,0,0,0,0
12009,c600165,2004,0.990229,,0,0,0,0
12010,c600165,2005,0.894871,,0,0,0,0
12011,c600165,2006,0.978882,,0,0,0,0
12012,c600165,2007,1.442438,,0,0,0,0
12013,c600165,2008,1.005291,,0,0,0,0
12014,c600165,2009,1.56015,,0,0,0,0
12015,c600165,2010,1.597443,,1,0,0,0
12016,c600165,2011,1.335263,,0,1,0,0
12017,c600165,2012,1.019443,,0,0,1,0
12018,c600165,2013,1.095921,,0,0,0,1
12019,c600166,2003,1.23041,,0,0,0,0
12020,c600166,2004,1.035536,,0,0,0,0
12021,c600166,2005,0.935837,,0,0,0,0
12022,c600166,2006,1.049593,,0,0,0,0
12023,c600166,2007,1.669244,,0,0,0,0
12024,c600166,2008,1.068481,,0,0,0,0
12025,c600166,2009,1.382558,,0,0,0,0
12026,c600166,2010,1.329814,,1,0,0,0
12027,c600166,2011,0.991948,,0,1,0,0
12028,c600166,2012,0.738928,,0,0,1,0
12029,c600166,2013,0.835437,,0,0,0,1
12030,c600167,2003,1.240673,,0,0,0,0
12031,c600167,2004,1.117193,,0,0,0,0
12032,c600167,2005,1.008113,,0,0,0,0
12033,c600167,2006,1.251361,,0,0,0,0
12034,c600167,2007,2.2738,,0,0,0,0
12035,c600167,2008,1.243235,,0,0,0,0
12036,c600167,2009,1.696556,,0,0,0,0
12037,c600167,2010,1.948328,,1,0,0,0
12038,c600167,2011,1.524694,,0,1,0,0
12039,c600167,2012,1.560521,,0,0,1,0
12040,c600167,2013,1.458741,,0,0,0,1
12041,c600168,2003,1.16578,,0,0,0,0
12042,c600168,2004,1.034843,,0,0,0,0
12043,c600168,2005,0.993397,,0,0,0,0
12044,c600168,2006,0.986675,,0,0,0,0
12045,c600168,2007,1.352498,,0,0,0,0
12046,c600168,2008,0.960002,,0,0,0,0
12047,c600168,2009,1.535329,,0,0,0,0
12048,c600168,2010,1.620846,,1,0,0,0
12049,c600168,2011,1.32889,,0,1,0,0
12050,c600168,2012,1.164911,,0,0,1,0
12051,c600168,2013,0.886091,,0,0,0,1
12052,c600169,2003,1.068834,,0,0,0,0
12053,c600169,2004,1.198594,,0,0,0,0
12054,c600169,2005,1.038073,,0,0,0,0
12055,c600169,2006,1.216483,,0,0,0,0
12056,c600169,2007,2.108294,,0,0,0,0
12057,c600169,2008,1.141669,,0,0,0,0
12058,c600169,2009,1.566252,,0,0,0,0
12059,c600169,2010,1.464495,,1,0,0,0
12060,c600169,2011,1.155539,,0,1,0,0
12061,c600169,2012,1.150508,,0,0,1,0
12062,c600169,2013,1.064724,,0,0,0,1
12063,c600170,2003,1.005142,,0,0,0,0
12064,c600170,2004,0.944985,,0,0,0,0
12065,c600170,2005,0.895742,,0,0,0,0
12066,c600170,2006,0.904403,,0,0,0,0
12067,c600170,2007,1.140462,,0,0,0,0
12068,c600170,2008,0.994591,,0,0,0,0
12069,c600170,2009,1.077379,,0,0,0,0
12070,c600170,2010,0.927294,,1,0,0,0
12071,c600170,2011,0.854054,,0,1,0,0
12072,c600170,2012,0.783844,,0,0,1,0
12073,c600170,2013,0.791799,,0,0,0,1
12074,c600171,2003,1.702485,,0,0,0,0
12075,c600171,2004,1.66058,,0,0,0,0
12076,c600171,2005,1.344397,,0,0,0,0
12077,c600171,2006,1.388765,,0,0,0,0
12078,c600171,2007,1.983708,,0,0,0,0
12079,c600171,2008,1.100613,,0,0,0,0
12080,c600171,2009,2.964741,,0,0,0,0
12081,c600171,2010,3.060101,,1,0,0,0
12082,c600171,2011,1.655764,,0,1,0,0
12083,c600171,2012,1.684876,,0,0,1,0
12084,c600171,2013,3.031799,,0,0,0,1
12085,c600172,2003,1.040708,,0,0,0,0
12086,c600172,2004,1.115451,,0,0,0,0
12087,c600172,2005,0.962443,,0,0,0,0
12088,c600172,2006,1.068048,,0,0,0,0
12089,c600172,2007,1.396014,,0,0,0,0
12090,c600172,2008,0.964582,,0,0,0,0
12091,c600172,2009,1.547329,,0,0,0,0
12092,c600172,2010,2.136056,,1,0,0,0
12093,c600172,2011,1.31245,,0,1,0,0
12094,c600172,2012,1.329527,,0,0,1,0
12095,c600172,2013,1.248024,,0,0,0,1
12096,c600173,2003,1.134819,,0,0,0,0
12097,c600173,2004,1.03327,,0,0,0,0
12098,c600173,2005,0.980042,,0,0,0,0
12099,c600173,2006,1.085289,,0,0,0,0
12100,c600173,2007,1.20355,,0,0,0,0
12101,c600173,2008,0.755875,,0,0,0,0
12102,c600173,2009,1.435006,,0,0,0,0
12103,c600173,2010,1.644966,,1,0,0,0
12104,c600173,2011,1.224633,,0,1,0,0
12105,c600173,2012,1.333486,,0,0,1,0
12106,c600173,2013,1.048943,,0,0,0,1
12107,c600175,2003,0.99287,,0,0,0,0
12108,c600175,2004,0.897611,,0,0,0,0
12109,c600175,2005,0.951986,,0,0,0,0
12110,c600175,2006,0.962403,,0,0,0,0
12111,c600175,2007,1.483933,,0,0,0,0
12112,c600175,2008,1.024363,,0,0,0,0
12113,c600175,2009,1.504292,,0,0,0,0
12114,c600175,2010,2.091077,,1,0,0,0
12115,c600175,2011,1.314734,,0,1,0,0
12116,c600175,2012,1.379934,,0,0,1,0
12117,c600175,2013,1.338225,,0,0,0,1
12118,c600176,2003,1.237857,,0,0,0,0
12119,c600176,2004,0.947738,,0,0,0,0
12120,c600176,2005,0.949574,,0,0,0,0
12121,c600176,2006,1.018841,,0,0,0,0
12122,c600176,2007,1.512192,,0,0,0,0
12123,c600176,2008,1.056791,,0,0,0,0
12124,c600176,2009,1.347322,,0,0,0,0
12125,c600176,2010,1.489316,,1,0,0,0
12126,c600176,2011,1.170655,,0,1,0,0
12127,c600176,2012,1.131778,,0,0,1,0
12128,c600176,2013,1.04124,,0,0,0,1
12129,c600177,2003,1.026005,,0,0,0,0
12130,c600177,2004,0.985618,,0,0,0,0
12131,c600177,2005,0.942903,,0,0,0,0
12132,c600177,2006,1.281608,,0,0,0,0
12133,c600177,2007,1.455342,,0,0,0,0
12134,c600177,2008,1.014603,,0,0,0,0
12135,c600177,2009,1.155618,,0,0,0,0
12136,c600177,2010,1.049609,,1,0,0,0
12137,c600177,2011,1.075559,,0,1,0,0
12138,c600177,2012,1.0091,,0,0,1,0
12139,c600177,2013,1.007797,,0,0,0,1
12140,c600178,2003,1.024369,,0,0,0,0
12141,c600178,2004,0.941244,,0,0,0,0
12142,c600178,2005,0.919525,,0,0,0,0
12143,c600178,2006,0.942702,,0,0,0,0
12144,c600178,2007,1.3839,,0,0,0,0
12145,c600178,2008,0.920545,,0,0,0,0
12146,c600178,2009,2.357103,,0,0,0,0
12147,c600178,2010,1.800527,,1,0,0,0
12148,c600178,2011,1.099832,,0,1,0,0
12149,c600178,2012,1.024124,,0,0,1,0
12150,c600178,2013,1.178981,,0,0,0,1
12151,c600179,2003,1.158464,,0,0,0,0
12152,c600179,2004,1.02668,,0,0,0,0
12153,c600179,2005,0.936862,,0,0,0,0
12154,c600179,2006,1.027222,,0,0,0,0
12155,c600179,2006,1.027222,,0,0,0,0
12156,c600179,2007,1.557879,,0,0,0,0
12157,c600179,2007,1.557879,,0,0,0,0
12158,c600179,2008,1.083742,,0,0,0,0
12159,c600179,2008,1.083742,,0,0,0,0
12160,c600179,2009,1.494123,,0,0,0,0
12161,c600179,2010,1.414583,,1,0,0,0
12162,c600179,2011,1.507024,,0,1,0,0
12163,c600179,2012,2.471191,,0,0,1,0
12164,c600179,2013,1.730689,,0,0,0,1
12165,c600180,2003,1.280097,,0,0,0,0
12166,c600180,2004,1.036029,,0,0,0,0
12167,c600180,2005,0.962531,,0,0,0,0
12168,c600180,2006,1.004585,,0,0,0,0
12169,c600180,2007,1.102605,,0,0,0,0
12170,c600180,2008,0.681533,,0,0,0,0
12171,c600180,2009,6.074915,,0,0,0,0
12172,c600180,2010,6.315874,,1,0,0,0
12173,c600180,2011,9.924689,,0,1,0,0
12174,c600180,2012,1.344831,,0,0,1,0
12175,c600180,2013,0.962808,,0,0,0,1
12176,c600181,2003,1.238627,,0,0,0,0
12177,c600181,2004,1.379113,,0,0,0,0
12180,c600182,2003,1.582678,,0,0,0,0
12181,c600182,2004,1.053505,,0,0,0,0
12182,c600182,2005,0.912975,,0,0,0,0
12183,c600182,2006,0.972181,,0,0,0,0
12184,c600182,2007,1.418839,,0,0,0,0
12185,c600182,2008,0.932177,,0,0,0,0
12186,c600182,2009,1.334965,,0,0,0,0
12187,c600182,2010,1.201038,,1,0,0,0
12188,c600182,2011,1.020978,,0,1,0,0
12189,c600182,2012,0.88807,,0,0,1,0
12190,c600182,2013,0.968019,,0,0,0,1
12191,c600183,2003,1.50267,,0,0,0,0
12192,c600183,2004,1.399953,,0,0,0,0
12193,c600183,2005,1.25274,,0,0,0,0
12194,c600183,2005,1.25274,,0,0,0,0
12195,c600183,2006,1.656224,,0,0,0,0
12196,c600183,2007,2.724846,,0,0,0,0
12197,c600183,2008,1.380042,,0,0,0,0
12198,c600183,2009,2.599723,,0,0,0,0
12199,c600183,2010,2.413684,,1,0,0,0
12200,c600183,2011,1.447928,,0,1,0,0
12201,c600184,2003,1.312752,,0,0,0,0
12202,c600184,2004,1.168162,,0,0,0,0
12203,c600184,2005,1.061158,,0,0,0,0
12204,c600184,2006,1.092944,,0,0,0,0
12205,c600184,2007,1.67816,,0,0,0,0
12206,c600184,2008,0.957794,,0,0,0,0
12207,c600184,2009,1.64083,,0,0,0,0
12208,c600184,2010,1.933674,,1,0,0,0
12209,c600184,2011,1.653497,,0,1,0,0
12210,c600184,2012,1.215373,,0,0,1,0
12211,c600184,2013,1.580632,,0,0,0,1
12212,c600185,2003,1.170053,,0,0,0,0
12213,c600185,2004,1.032734,,0,0,0,0
12214,c600185,2005,0.843045,,0,0,0,0
12215,c600185,2006,0.871235,,0,0,0,0
12216,c600185,2007,3.169905,,0,0,0,0
12217,c600185,2008,1.874843,,0,0,0,0
12218,c600185,2009,1.379164,,0,0,0,0
12219,c600185,2010,0.79168,,1,0,0,0
12220,c600185,2011,0.6668,,0,1,0,0
12221,c600185,2012,0.757986,,0,0,1,0
12222,c600185,2013,0.842729,,0,0,0,1
12223,c600186,2003,1.156815,,0,0,0,0
12224,c600186,2004,0.942115,,0,0,0,0
12225,c600186,2005,0.949967,,0,0,0,0
12226,c600186,2006,1.127216,,0,0,0,0
12227,c600186,2007,1.694298,,0,0,0,0
12228,c600186,2008,1.078905,,0,0,0,0
12230,c600186,2010,1.911798,,1,0,0,0
12231,c600186,2011,1.706648,,0,1,0,0
12232,c600186,2012,1.510831,,0,0,1,0
12233,c600186,2013,1.578674,,0,0,0,1
12234,c600187,2003,1.096547,,0,0,0,0
12238,c600187,2007,0.612933,,0,0,0,0
12239,c600187,2008,0.778869,,0,0,0,0
12240,c600187,2009,1.91465,,0,0,0,0
12241,c600187,2010,1.992633,,1,0,0,0
12242,c600187,2011,1.305035,,0,1,0,0
12243,c600187,2012,2.02096,,0,0,1,0
12244,c600187,2013,1.702512,,0,0,0,1
12245,c600188,2003,1.0177,,0,0,0,0
12246,c600188,2004,0.990759,,0,0,0,0
12247,c600188,2005,0.926532,,0,0,0,0
12248,c600188,2006,0.950005,,0,0,0,0
12249,c600188,2007,1.153767,,0,0,0,0
12250,c600188,2008,0.931675,,0,0,0,0
12251,c600188,2009,0.995649,,0,0,0,0
12252,c600188,2010,1.003347,,1,0,0,0
12253,c600188,2011,0.940394,,0,1,0,0
12254,c600188,2012,0.893384,,0,0,1,0
12255,c600188,2013,0.867427,,0,0,0,1
12256,c600189,2003,1.1172,,0,0,0,0
12257,c600189,2004,1.004089,,0,0,0,0
12258,c600189,2005,0.91476,,0,0,0,0
12259,c600189,2006,1.243587,,0,0,0,0
12260,c600189,2007,2.089924,,0,0,0,0
12261,c600189,2008,1.079862,,0,0,0,0
12262,c600189,2009,1.796652,,0,0,0,0
12263,c600189,2010,1.507484,,1,0,0,0
12264,c600189,2011,1.173589,,0,1,0,0
12265,c600189,2012,1.15305,,0,0,1,0
12266,c600189,2013,1.2244,,0,0,0,1
12267,c600190,2003,1.448706,,0,0,0,0
12268,c600190,2004,1.306304,,0,0,0,0
12269,c600190,2005,1.063926,,0,0,0,0
12270,c600190,2006,1.165828,,0,0,0,0
12271,c600190,2007,1.870001,,0,0,0,0
12272,c600190,2011,1.007902,,0,1,0,0
12273,c600191,2003,1.021518,,0,0,0,0
12274,c600191,2004,0.932004,,0,0,0,0
12275,c600191,2005,0.915579,,0,0,0,0
12276,c600191,2006,1.038971,,0,0,0,0
12277,c600191,2007,1.153437,,0,0,0,0
12278,c600191,2008,0.915409,,0,0,0,0
12279,c600191,2009,1.832255,,0,0,0,0
12280,c600191,2010,1.504109,,1,0,0,0
12281,c600191,2011,1.401343,,0,1,0,0
12282,c600191,2012,1.496542,,0,0,1,0
12283,c600191,2013,1.413499,,0,0,0,1
12284,c600192,2003,1.066186,,0,0,0,0
12285,c600192,2004,0.975337,,0,0,0,0
12286,c600192,2005,0.950375,,0,0,0,0
12287,c600192,2006,1.07234,,0,0,0,0
12288,c600192,2007,1.664046,,0,0,0,0
12289,c600192,2008,1.007318,,0,0,0,0
12290,c600192,2009,1.491529,,0,0,0,0
12291,c600192,2010,1.731418,,1,0,0,0
12292,c600192,2011,1.393538,,0,1,0,0
12293,c600192,2012,1.164484,,0,0,1,0
12294,c600192,2013,1.108736,,0,0,0,1
12295,c600193,2003,1.146565,,0,0,0,0
12296,c600193,2004,1.055986,,0,0,0,0
12297,c600193,2005,0.882392,,0,0,0,0
12298,c600193,2005,0.882392,,0,0,0,0
12299,c600193,2006,0.997429,,0,0,0,0
12300,c600193,2006,0.997429,,0,0,0,0
12301,c600193,2007,2.584656,,0,0,0,0
12302,c600193,2007,2.584656,,0,0,0,0
12303,c600193,2008,1.841013,,0,0,0,0
12304,c600193,2008,1.841013,,0,0,0,0
12305,c600193,2009,4.012714,,0,0,0,0
12306,c600193,2009,4.012714,,0,0,0,0
12307,c600193,2010,3.959324,,1,0,0,0
12308,c600193,2010,3.959324,,1,0,0,0
12309,c600193,2011,3.250126,,0,1,0,0
12310,c600193,2011,3.250126,,0,1,0,0
12311,c600193,2012,4.012958,,0,0,1,0
12312,c600193,2012,4.012958,,0,0,1,0
12313,c600193,2013,2.621534,,0,0,0,1
12314,c600193,2013,2.621534,,0,0,0,1
12315,c600195,2003,1.149565,,0,0,0,0
12316,c600195,2004,1.162207,,0,0,0,0
12317,c600195,2005,1.044426,,0,0,0,0
12318,c600195,2006,1.692677,,0,0,0,0
12319,c600195,2007,3.577867,,0,0,0,0
12320,c600195,2008,1.671692,,0,0,0,0
12321,c600195,2009,2.177182,,0,0,0,0
12322,c600195,2010,3.482623,,1,0,0,0
12323,c600195,2011,2.573164,,0,1,0,0
12324,c600195,2012,1.77409,,0,0,1,0
12325,c600195,2013,1.774354,,0,0,0,1
12326,c600196,2003,1.035385,,0,0,0,0
12327,c600196,2004,0.969319,,0,0,0,0
12328,c600196,2005,0.977712,,0,0,0,0
12329,c600196,2006,1.077865,,0,0,0,0
12330,c600196,2007,1.883351,,0,0,0,0
12331,c600196,2008,1.509303,,0,0,0,0
12332,c600196,2009,1.720157,,0,0,0,0
12333,c600196,2010,1.433387,,1,0,0,0
12334,c600196,2011,1.077735,,0,1,0,0
12335,c600196,2012,1.079671,,0,0,1,0
12336,c600196,2013,1.529216,,0,0,0,1
12337,c600197,2003,1.085004,,0,0,0,0
12338,c600197,2004,1.089534,,0,0,0,0
12339,c600197,2005,1.054018,,0,0,0,0
12340,c600197,2006,1.579228,,0,0,0,0
12341,c600197,2007,3.172096,,0,0,0,0
12342,c600197,2008,1.353064,,0,0,0,0
12343,c600197,2009,3.936111,,0,0,0,0
12344,c600197,2010,4.038063,,1,0,0,0
12345,c600197,2011,2.077468,,0,1,0,0
12346,c600197,2012,2.735799,,0,0,1,0
12347,c600197,2013,2.318865,,0,0,0,1
12348,c600198,2003,1.109814,,0,0,0,0
12349,c600198,2004,1.160627,,0,0,0,0
12350,c600198,2005,1.083609,,0,0,0,0
12351,c600198,2006,1.648697,,0,0,0,0
12352,c600198,2007,2.330901,,0,0,0,0
12353,c600198,2008,1.341547,,0,0,0,0
12354,c600198,2009,3.007892,,0,0,0,0
12355,c600198,2010,2.726819,,1,0,0,0
12356,c600198,2011,1.294026,,0,1,0,0
12357,c600198,2012,1.162101,,0,0,1,0
12358,c600198,2013,1.284425,,0,0,0,1
12359,c600199,2003,1.057624,,0,0,0,0
12360,c600199,2004,0.994917,,0,0,0,0
12361,c600199,2005,0.900885,,0,0,0,0
12362,c600199,2006,1.335316,,0,0,0,0
12363,c600199,2007,2.741756,,0,0,0,0
12364,c600199,2008,1.296978,,0,0,0,0
12365,c600199,2009,4.303459,,0,0,0,0
12366,c600199,2010,5.954998,,1,0,0,0
12367,c600199,2011,3.721834,,0,1,0,0
12368,c600199,2012,3.741532,,0,0,1,0
12369,c600199,2013,2.003272,,0,0,0,1
12370,c600200,2003,1.782594,,0,0,0,0
12371,c600200,2004,1.70998,,0,0,0,0
12372,c600200,2005,1.816085,,0,0,0,0
12373,c600200,2006,1.270396,,0,0,0,0
12374,c600200,2007,2.02684,,0,0,0,0
12375,c600200,2008,1.2127,,0,0,0,0
12376,c600200,2009,1.860925,,0,0,0,0
12377,c600200,2010,1.827933,,1,0,0,0
12378,c600200,2011,1.986262,,0,1,0,0
12379,c600200,2012,1.576253,,0,0,1,0
12380,c600200,2013,2.217167,,0,0,0,1
12381,c600201,2003,1.459308,,0,0,0,0
12382,c600201,2004,1.253949,,0,0,0,0
12383,c600201,2005,1.0725,,0,0,0,0
12384,c600201,2006,1.500462,,0,0,0,0
12385,c600201,2007,3.621589,,0,0,0,0
12386,c600201,2008,1.55315,,0,0,0,0
12387,c600201,2009,2.375433,,0,0,0,0
12388,c600201,2010,2.89304,,1,0,0,0
12389,c600201,2011,2.30585,,0,1,0,0
12390,c600202,2003,1.578832,,0,0,0,0
12391,c600202,2004,1.574871,,0,0,0,0
12392,c600202,2005,1.527006,,0,0,0,0
12393,c600202,2006,1.478353,,0,0,0,0
12394,c600202,2007,2.61899,,0,0,0,0
12395,c600202,2008,1.699548,,0,0,0,0
12396,c600202,2009,3.130094,,0,0,0,0
12397,c600202,2010,2.109272,,1,0,0,0
12398,c600202,2011,1.482932,,0,1,0,0
12399,c600202,2012,1.29233,,0,0,1,0
12400,c600202,2013,1.357527,,0,0,0,1
12401,c600203,2003,1.066906,,0,0,0,0
12402,c600203,2004,1.024344,,0,0,0,0
12403,c600203,2005,1.047992,,0,0,0,0
12404,c600203,2006,1.10411,,0,0,0,0
12405,c600203,2007,2.095528,,0,0,0,0
12406,c600203,2008,1.185285,,0,0,0,0
12407,c600203,2009,2.401372,,0,0,0,0
12408,c600203,2010,1.836871,,1,0,0,0
12409,c600203,2011,1.643029,,0,1,0,0
12410,c600203,2012,1.521616,,0,0,1,0
12411,c600203,2013,1.550599,,0,0,0,1
12412,c600205,2003,1.744931,,0,0,0,0
12413,c600205,2004,1.233068,,0,0,0,0
12414,c600205,2005,1.208783,,0,0,0,0
12415,c600205,2006,1.608418,,0,0,0,0
12416,c600206,2003,1.234264,,0,0,0,0
12417,c600206,2004,1.017809,,0,0,0,0
12418,c600206,2005,0.941061,,0,0,0,0
12419,c600206,2006,1.51924,,0,0,0,0
12420,c600206,2007,2.500766,,0,0,0,0
12421,c600206,2008,1.328711,,0,0,0,0
12422,c600206,2009,2.143376,,0,0,0,0
12423,c600206,2010,3.199649,,1,0,0,0
12424,c600206,2011,2.052313,,0,1,0,0
12425,c600206,2012,2.209266,,0,0,1,0
12426,c600206,2013,3.055888,,0,0,0,1
12427,c600207,2003,1.084014,,0,0,0,0
12428,c600207,2004,1.012278,,0,0,0,0
12429,c600207,2005,0.879762,,0,0,0,0
12430,c600207,2006,0.878509,,0,0,0,0
12431,c600207,2007,1.401458,,0,0,0,0
12432,c600207,2008,0.891968,,0,0,0,0
12433,c600207,2009,2.131679,,0,0,0,0
12434,c600207,2010,2.285664,,1,0,0,0
12435,c600207,2011,1.587698,,0,1,0,0
12436,c600207,2012,1.733881,,0,0,1,0
12437,c600207,2013,1.371302,,0,0,0,1
12438,c600208,2003,0.928657,,0,0,0,0
12439,c600208,2004,0.933904,,0,0,0,0
